Žaidėjas,Data,Laikas,Lygis,Turnyras,Rezultatas,Oponentas
Cowen : Matches,2023-04-11,23:00 UTC,A3B-Tier,eLPF 2023 - Group Stage,3 : 3,GonzaCanch
Cowen : Matches,2023-04-05,23:00 UTC,A3B-Tier,eLPF 2023 - Group Stage,4 : 5,Valen
Cowen : Matches,2023-04-04,21:00 UTC,A3B-Tier,eLPF 2023 - Group Stage,2 : 3,tomgauna
Cowen : Matches,2023-04-03,00:00 UTC,A3B-Tier,eLPF 2023 - Group Stage,2 : 4,JPinola
Cowen : Matches,2023-04-01,21:00 UTC,A3B-Tier,eLPF 2023 - Group Stage,5 : 0,Juan Volpedo
Cowen : Matches,2023-02-19,14:30 UTC,A1S-Tier,FIFA 23 Global Series - LatAm South Qualifier #2,3 : 6,Arthur
Cowen : Matches,2022-12-04,16:00 UTC,A1S-Tier,eLibertadores 2023 - Qualifier,2 : 6,Nathansr22
Cowen : Matches,2022-01-30,16:00 UTC,A1S-Tier,eLibertadores 2022 - Qualifier,0 : 4,Prestjord
Cowen : Matches,2022-01-30,15:00 UTC,A1S-Tier,eLibertadores 2022 - Qualifier,0 : 2,TobiasV22
DFernandes: Matches,2024-10-13,13:00 UTC,A1S-Tier,FC Pro 25 Open - Regional Qualifier: EU West,4 : 5,Rodrigol
DFernandes: Matches,2024-10-13,12:00 UTC,A1S-Tier,FC Pro 25 Open - Regional Qualifier: EU West,6 : 7,NachoAbella
DFernandes: Matches,2024-10-09,19:00 UTC,A4C-Tier,Wicked Wednesday - Week #1,3 : 4,Brice
DFernandes: Matches,2024-10-09,18:00 UTC,A4C-Tier,Wicked Wednesday - Week #1,3 : 2,DullenMIKE
DFernandes: Matches,2024-09-13,13:00 UTC,A5D-Tier,eCopa Ibérica 2024,2 : 3,cone
DFernandes: Matches,2024-09-13,12:00 UTC,A5D-Tier,eCopa Ibérica 2024,6 : 4,Peter
DFernandes: Matches,2024-09-13,11:00 UTC,A5D-Tier,eCopa Ibérica 2024, : ,Licapu7
DFernandes: Matches,2024-06-15,08:00 UTC,A2A-Tier,DreamHack Summer 2024 - Q2,2 : 4,CollinX52
DFernandes: Matches,2024-06-14,21:00 UTC,A2A-Tier,DreamHack Summer 2024 - Q2,2 : 3,Vejrgang
DFernandes: Matches,2024-06-14,18:00 UTC,A2A-Tier,DreamHack Summer 2024 - Q2,7 : 3,A7madals
DFernandes: Matches,2024-06-14,17:15 UTC,A2A-Tier,DreamHack Summer 2024 - Q2,4 : 1,Jotaba
DFernandes: Matches,2024-05-31,16:00 UTC,A2A-Tier,DH Dallas - Group Stage,0 : 1,Gabrielpn
DFernandes: Matches,2024-05-31,14:00 UTC,A2A-Tier,DH Dallas - Group Stage,0 : 1,JH7
DFernandes: Matches,2024-05-29,16:05 UTC,A1S-Tier,eChampions League 2024 - Finals,1 : 3,levyfinn
DFernandes: Matches,2024-05-19,20:00 UTC,A1S-Tier,eChampions League 2024 - Knockout Stage,5 : 4,Neat
DFernandes: Matches,2024-05-18,20:00 UTC,A1S-Tier,eChampions League 2024 - Knockout Stage,6 : 5,isopowerr
DFernandes: Matches,2024-05-12,18:05 UTC,A1S-Tier,eChampions League 2024 - Group Stage,4 : 8,ManuBachoore
DFernandes: Matches,2024-05-12,16:45 UTC,A1S-Tier,eChampions League 2024 - Group Stage, : ,Neerven
DFernandes: Matches,2024-05-12,15:15 UTC,A1S-Tier,eChampions League 2024 - Group Stage,6 : 3,xThomas_om
DFernandes: Matches,2024-05-12,13:00 UTC,A1S-Tier,eChampions League 2024 - Group Stage,3 : 7,Fouma
DFernandes: Matches,2024-05-12,12:00 UTC,A1S-Tier,eChampions League 2024 - Group Stage,6 : 2,ivanilsonlpvm
DFernandes: Matches,2024-04-27,18:25 UTC,A1S-Tier,LaLiga FC Pro 2024 - Finals,2 : 7,nicolas99fc
DFernandes: Matches,2024-04-27,16:35 UTC,A1S-Tier,LaLiga FC Pro 2024 - Finals,7 : 5,Ranerista
DFernandes: Matches,2024-04-27,12:55 UTC,A1S-Tier,LaLiga FC Pro 2024 - Finals,2 : 1,JoseBailon
DFernandes: Matches,2024-04-07,16:00 UTC,A1S-Tier,LaLiga FC Pro 2024 - Cup,2 : 4,Neat
DFernandes: Matches,2024-04-07,13:55 UTC,A1S-Tier,LaLiga FC Pro 2024 - Cup,3 : 2,DanielAguilar
DFernandes: Matches,2024-04-06,17:35 UTC,A1S-Tier,LaLiga FC Pro 2024 - Cup,5 : 2,tuga810
DFernandes: Matches,2024-04-06,13:55 UTC,A1S-Tier,LaLiga FC Pro 2024 - Cup,6 : 5,adriidomenech
DFernandes: Matches,2024-03-02,16:00 UTC,A1S-Tier,LaLiga FC Pro 2024 - Regular Season, : ,JoseBailon
DFernandes: Matches,2024-03-02,16:00 UTC,A1S-Tier,LaLiga FC Pro 2024 - Regular Season, : ,Andonii
DFernandes: Matches,2024-02-17,16:50 UTC,A1S-Tier,LaLiga FC Pro 2024 - Regular Season,3 : 2,Happy
DFernandes: Matches,2024-02-17,16:00 UTC,A1S-Tier,LaLiga FC Pro 2024 - Regular Season,5 : 4,CRiquelme15
DFernandes: Matches,2023-12-19,21:00 UTC,A5D-Tier,Wicked Wednesday Open #2,2 : 3,JRA
DFernandes: Matches,2023-11-26,12:00 UTC,A2A-Tier,FC Pro 24 Open - Regional Cups November: Europe West,5 : 9,IronMike
DFernandes: Matches,2023-10-22,13:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,4 : 8,jafonso
DFernandes: Matches,2023-10-22,12:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,7 : 11,Stokes
DFernandes: Matches,2023-10-21,16:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,2 : 7,Deshe
DFernandes: Matches,2023-10-21,15:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,3 : 1,Stingray
DFernandes: Matches,2023-07-18,16:00 UTC,A1S-Tier,FIFAe World Cup 2023 - Knockout Stage,2 : 3,Vejrgang
DFernandes: Matches,2023-07-17,17:10 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage, : ,YuvalBeli
DFernandes: Matches,2023-07-17,16:45 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage, : ,AboMakkah
DFernandes: Matches,2023-07-17,16:20 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage,3 : 2,Tekkz
DFernandes: Matches,2023-07-17,15:55 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage,2 : 1,MikeJ
DFernandes: Matches,2023-07-17,13:30 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage, : ,Mark11
DFernandes: Matches,2023-07-16,15:00 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage,5 : 2,YuvalBeli
DFernandes: Matches,2023-07-16,14:35 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage,1 : 4,AboMakkah
DFernandes: Matches,2023-07-16,13:50 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage,1 : 2,Tekkz
DFernandes: Matches,2023-07-16,13:25 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage, : ,MikeJ
DFernandes: Matches,2023-07-16,13:00 UTC,A1S-Tier,FIFAe World Cup 2023 - Group Stage, : ,Mark11
DFernandes: Matches,2023-07-01,18:30 UTC,A2A-Tier,FPF MVP Challenge 2023,3 : 1,GodRafa
DFernandes: Matches,2023-07-01,18:00 UTC,A2A-Tier,FPF MVP Challenge 2023,0 : 3,tuga810
DFernandes: Matches,2023-07-01,17:30 UTC,A2A-Tier,FPF MVP Challenge 2023,2 : 4,RafaMonteiro
DFernandes: Matches,2023-07-01,17:00 UTC,A2A-Tier,FPF MVP Challenge 2023, : ,TiagoAraujo10
DFernandes: Matches,2023-07-01,16:30 UTC,A2A-Tier,FPF MVP Challenge 2023,3 : 1,Licapu7
DFernandes: Matches,2023-07-01,16:00 UTC,A2A-Tier,FPF MVP Challenge 2023,3 : 0,Rodrigol
DFernandes: Matches,2023-07-01,15:30 UTC,A2A-Tier,FPF MVP Challenge 2023,3 : 4,JOliveira10
DFernandes: Matches,2023-07-01,15:00 UTC,A2A-Tier,FPF MVP Challenge 2023,3 : 4,JOliveira10
DFernandes: Matches,2023-07-01,14:30 UTC,A2A-Tier,FPF MVP Challenge 2023,1 : 2,Rodrigol
DFernandes: Matches,2023-07-01,14:00 UTC,A2A-Tier,FPF MVP Challenge 2023,2 : 1,Licapu7
DFernandes: Matches,2023-07-01,13:30 UTC,A2A-Tier,FPF MVP Challenge 2023, : ,TiagoAraujo10
DFernandes: Matches,2023-07-01,13:00 UTC,A2A-Tier,FPF MVP Challenge 2023, : ,RafaMonteiro
DFernandes: Matches,2023-07-01,12:30 UTC,A2A-Tier,FPF MVP Challenge 2023, : ,tuga810
DFernandes: Matches,2023-07-01,12:00 UTC,A2A-Tier,FPF MVP Challenge 2023, : ,GodRafa
DFernandes: Matches,2023-06-25,18:15 UTC,A1S-Tier,FIFA 23 Global Series - Playoffs,3 : 1,Virgil
DFernandes: Matches,2023-06-25,17:15 UTC,A1S-Tier,FIFA 23 Global Series - Playoffs,8 : 3,Er_Caccia98
DFernandes: Matches,2023-06-25,15:00 UTC,A1S-Tier,FIFA 23 Global Series - Playoffs,9 : 3,NRaseck
DFernandes: Matches,2023-06-25,14:00 UTC,A1S-Tier,FIFA 23 Global Series - Playoffs,2 : 5,Young
DFernandes: Matches,2023-06-14,14:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Playoffs,4 : 4,Jonny
DFernandes: Matches,2023-06-14,12:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Playoffs,5 : 1,Henning
DFernandes: Matches,2023-06-14,11:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,6 : 2,Kamal
DFernandes: Matches,2023-06-14,10:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,4 : 5,Assault_il
DFernandes: Matches,2023-06-13,15:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,6 : 4,Gorilla
DFernandes: Matches,2023-06-13,14:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,4 : 2,Jonny
DFernandes: Matches,2023-06-13,13:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,6 : 6,Tom
DFernandes: Matches,2023-06-13,12:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,3 : 7,Ustun
DFernandes: Matches,2023-06-13,11:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,6 : 5,Daniel7
DFernandes: Matches,2023-06-13,10:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,8 : 1,Riptorek
DFernandes: Matches,2023-05-28,14:15 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,2 : 4,Razvan Puiu
DFernandes: Matches,2023-05-28,13:30 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,5 : 2,FurkyPlayz
DFernandes: Matches,2023-05-28,11:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,5 : 7,YuvalBeli
DFernandes: Matches,2023-05-28,10:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,2 : 1,Fabio
DFernandes: Matches,2023-05-27,17:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,8 : 0,AntonioRadelja
DFernandes: Matches,2023-05-27,16:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,7 : 5,Freddo
DFernandes: Matches,2023-05-27,14:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,4 : 4,Manuel
DFernandes: Matches,2023-05-27,13:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #5,5 : 4,GoalPoacher
DFernandes: Matches,2023-04-30,11:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #4,0 : 7,Umut
DFernandes: Matches,2023-04-30,10:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #4,4 : 7,KTzn_91
DFernandes: Matches,2023-04-29,16:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #4,7 : 4,NEissaT14
DFernandes: Matches,2023-04-29,14:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #4,2 : 7,AdRXx
DFernandes: Matches,2023-04-29,13:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #4,3 : 2,BrigArmy17
DFernandes: Matches,2023-03-18,15:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #3,3 : 4,koalaboiteux
DFernandes: Matches,2023-03-18,14:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #3,6 : 3,iStefko
DFernandes: Matches,2023-03-18,13:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #3,4 : 5,levyfinn
DFernandes: Matches,2023-03-18,11:30 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #3,6 : 2,Dragon
DFernandes: Matches,2023-02-12,11:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #2,5 : 2,AntonioRadelja
DFernandes: Matches,2023-02-12,10:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #2,5 : 8,Maestro
DFernandes: Matches,2023-02-11,17:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #2,3 : 5,Obrun2002
DFernandes: Matches,2023-02-11,14:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #2,5 : 4,Ekmen-JG10
DFernandes: Matches,2023-02-11,13:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #2,7 : 5,TimoX
DFernandes: Matches,2023-02-11,11:30 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #2,5 : 2,DiogoPeyroteo9
DFernandes: Matches,2023-01-08,15:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Qualifier #1,4 : 5,tuga810
DFernandes: Matches,2022-12-17,17:00 UTC,A4C-Tier,RIC CUP 2022,2 : 3,jafonsogv
DFernandes: Matches,2022-12-17,16:00 UTC,A4C-Tier,RIC CUP 2022,2 : 5,Bernasfigue
DFernandes: Matches,2022-12-17,15:00 UTC,A4C-Tier,RIC CUP 2022,5 : 3,RastaArtur
DFernandes: Matches,2022-07-08,14:00 UTC,A2A-Tier,FPF Grande Final 2022,2 : 3,Rodrigo
DFernandes: Matches,2022-07-07,16:00 UTC,A2A-Tier,FPF Grande Final 2022,4 : 2,Darkley11
DFernandes: Matches,2022-07-07,15:00 UTC,A2A-Tier,FPF Grande Final 2022,3 : 4,Bruno Rato
DFernandes: Matches,2022-07-07,14:00 UTC,A2A-Tier,FPF Grande Final 2022,5 : 3,Luca-nr1
DFernandes: Matches,2022-04-17,14:00 UTC,A1S-Tier,FIFA 22 Global Series - Europe West Qualifier #3,1 : 3,Chousita
DFernandes: Matches,2022-03-18,19:00 UTC,A3B-Tier,FPF Taça de Portugal 2022,3 : 4,Jvaz8_
DFernandes: Matches,0000-01-01,,A2A-Tier,DreamHack Summer 2024 - Q2,W : ,Yuval
dodoterreur : Matches,2024-10-13,13:00 UTC,A1S-Tier,FC Pro 25 Open - Regional Qualifier: EU West,9 : 15,QRNA
dodoterreur : Matches,2024-10-13,11:00 UTC,A1S-Tier,FC Pro 25 Open - Regional Qualifier: EU West,5 : 7,Jrg15
dodoterreur : Matches,2024-09-28,13:00 UTC,A5D-Tier,Salon 100% Esport - 2024,3 : 6,Loris_4K
dodoterreur : Matches,2024-02-13,19:00 UTC,A4C-Tier,eLigue 1 Challenge 2024,3 : 8,Loris_4K
dodoterreur : Matches,2024-02-09,19:00 UTC,A4C-Tier,eLigue 1 Challenge 2024,8 : 3,Samydu94310
dodoterreur : Matches,2024-02-08,17:00 UTC,A4C-Tier,eLigue 1 Challenge 2024,4 : 1,Abde785
dodoterreur : Matches,2024-02-08,16:00 UTC,A4C-Tier,eLigue 1 Challenge 2024,10 : 7,Mvlik93
dodoterreur : Matches,2023-11-12,16:15 UTC,A4C-Tier,Hero Festival 2023,8 : 3,marcellucciu
dodoterreur : Matches,2023-11-12,15:15 UTC,A4C-Tier,Hero Festival 2023,3 : 0,MaatM
dodoterreur : Matches,2023-11-12,14:00 UTC,A4C-Tier,Hero Festival 2023,2 : 0,marcellucciu
dodoterreur : Matches,2023-11-12,13:00 UTC,A4C-Tier,Hero Festival 2023,6 : 2,Ilian
dodoterreur : Matches,2023-11-12,12:00 UTC,A4C-Tier,Hero Festival 2023,6 : 0,Gombertois
diegog1996 : Matches,2022-05-24,,A1S-Tier,FIFA 22 Global Series - LatAm North Qualifier #4,1 : 2,KeysarMG
diegog1996 : Matches,2022-04-17,,A1S-Tier,FIFA 22 Global Series - LatAm North Qualifier #3,2 : 4,HappYMeaL664
diegog1996 : Matches,2022-02-13,,A1S-Tier,FIFA 22 Global Series - LatAm North Qualifier #2,3 : 2,Cedeno
diegog1996 : Matches,2022-02-13,,A1S-Tier,FIFA 22 Global Series - LatAm North Qualifier #2,2 : 3,CRACKHEBER
diegog1996 : Matches,2021-06-24,20:00 UTC,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Playoffs,2 : 3,Santino
diegog1996 : Matches,2021-06-24,19:00 UTC,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Playoffs,2 : 6,Fineto
diegog1996 : Matches,2021-06-24,18:00 UTC,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Playoffs,1 : 2,Rampazzo
diegog1996 : Matches,2021-03-28,,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Qualifier #5,1 : 0,Resende
diegog1996 : Matches,2021-03-28,,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Qualifier #5,3 : 6,Bezerra
diegog1996 : Matches,2021-03-28,,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Qualifier #5,1 : 5,Valen
diegog1996 : Matches,2021-02-03,17:00 UTC,A2A-Tier,eLibertadores 2021 - Xbox One Qualifier,3 : 4,Bezerra
diegog1996 : Matches,2021-01-24,,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Qualifier #3,2 : 6,Vini
diegog1996 : Matches,2020-12-12,,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Qualifier #2,3 : 4,Theus
diegog1996 : Matches,2020-12-12,,A2A-Tier,FIFA 21 Global Series - Xbox One: South America Qualifier #2,2 : 5,Gabrielpn
diegog1996 : Matches,2019-07-12,18:00 UTC,A1S-Tier,FIFA Global Series 2019 Playoffs - PlayStation 4: Group Stage,6 : 7,Lev
diegog1996 : Matches,2019-07-12,17:00 UTC,A1S-Tier,FIFA Global Series 2019 Playoffs - PlayStation 4: Group Stage,2 : 5,Chris
diegog1996 : Matches,2019-07-12,16:00 UTC,A1S-Tier,FIFA Global Series 2019 Playoffs - PlayStation 4: Group Stage,1 : 10,Yago
diegog1996 : Matches,2019-07-12,15:00 UTC,A1S-Tier,FIFA Global Series 2019 Playoffs - PlayStation 4: Group Stage,5 : 4,Marcuzo
diegog1996 : Matches,2019-07-12,14:00 UTC,A1S-Tier,FIFA Global Series 2019 Playoffs - PlayStation 4: Group Stage,4 : 6,nicolas99fc
diegog1996 : Matches,2019-07-12,13:00 UTC,A1S-Tier,FIFA Global Series 2019 Playoffs - PlayStation 4: Group Stage,3 : 2,RastaArtur
diegog1996 : Matches,2019-04-27,15:00 UTC,A1S-Tier,eChampions League 2019,4 : 5,Tekkz
diegog1996 : Matches,2019-03-03,13:00 UTC,A1S-Tier,eChampions League 2019 - Qualifier,2 : 1,Santino
diegog1996 : Matches,2019-03-03,12:00 UTC,A1S-Tier,eChampions League 2019 - Qualifier,2 : 1,Toledo47
diegog1996 : Matches,2019-02-23,14:00 UTC,A2A-Tier,FUT 19 Champions Cup February - Playoffs,2 : 5,damie
diegog1996 : Matches,2019-02-22,17:00 UTC,A2A-Tier,FUT 19 Champions Cup February - Group Stage,3 : 2,Paulo Neto
diegog1996 : Matches,2019-02-22,16:00 UTC,A2A-Tier,FUT 19 Champions Cup February - Group Stage,5 : 2,ZeSnipRef
diegog1996 : Matches,2019-02-22,15:00 UTC,A2A-Tier,FUT 19 Champions Cup February - Group Stage,6 : 5,Marko
diegog1996 : Matches,2019-02-22,14:00 UTC,A2A-Tier,FUT 19 Champions Cup February - Group Stage,3 : 4,nicolas99fc
diegog1996 : Matches,2019-01-25,18:00 UTC,A2A-Tier,FUT 19 Champions Cup January - Group Stage,2 : 3,DPeixoto
diegog1996 : Matches,2019-01-25,17:00 UTC,A2A-Tier,FUT 19 Champions Cup January - Group Stage,7 : 4,Agge
diegog1996 : Matches,2019-01-25,16:00 UTC,A2A-Tier,FUT 19 Champions Cup January - Group Stage,3 : 4,RastaArtur
diegog1996 : Matches,2019-01-25,15:00 UTC,A2A-Tier,FUT 19 Champions Cup January - Group Stage,1 : 4,tuga810
diegog1996 : Matches,2019-01-25,14:00 UTC,A2A-Tier,FUT 19 Champions Cup January - Group Stage,6 : 4,Marcuzo
diegog1996 : Matches,2018-09-21,14:00 UTC,A4C-Tier,Copa TyC Sports 2018,3 : 7,nicolas99fc
diegog1996 : Matches,2018-09-21,12:00 UTC,A4C-Tier,Copa TyC Sports 2018,4 : 1,Yago
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #29 - South America,1 : 7,nicolas99fc
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #31 - South America,7 : 2,Yago
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #31 - South America,2 : 1,Wendell Lira
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #31 - South America,6 : 3,Zezinho
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #31 - South America,1 : 2,nicolas99fc
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #33 - South America,3 : 0,abrucio
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #33 - South America,4 : 3,Rafifa13
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #33 - South America,2 : 4,Zezinho
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #35 - South America,2 : 1,LucasRep
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #35 - South America,5 : 4,Vini
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #35 - South America,5 : 2,Zezinho
diegog1996 : Matches,0000-01-01,,A4C-Tier,Futhead Tuesday Night Football #35 - South America,1 : 2,nicolas99fc
dsaanchez : Matches,2024-09-13,13:00 UTC,A5D-Tier,eCopa Ibérica 2024,1 : 4,IronMike
dsaanchez : Matches,2024-09-13,12:00 UTC,A5D-Tier,eCopa Ibérica 2024,2 : 4,Rodr7gol
dsaanchez : Matches,2024-09-13,11:00 UTC,A5D-Tier,eCopa Ibérica 2024,1 : 3,Darkley11
dsaanchez : Matches,2024-06-15,12:00 UTC,A2A-Tier,DreamHack Summer 2024 - Q3,1 : 4,diogo_silva33
dsaanchez : Matches,2024-06-15,11:00 UTC,A2A-Tier,DreamHack Summer 2024 - Q3,2 : 5,Peter
dsaanchez : Matches,2024-06-15,10:00 UTC,A2A-Tier,DreamHack Summer 2024 - Q3,4 : 3,Bouwe
dsaanchez : Matches,2024-04-27,14:45 UTC,A1S-Tier,LaLiga FC Pro 2024 - Finals,2 : 3,nicolas99fc
dsaanchez : Matches,2024-04-06,17:35 UTC,A1S-Tier,LaLiga FC Pro 2024 - Cup,2 : 6,Marin_2001
dsaanchez : Matches,2024-04-06,13:55 UTC,A1S-Tier,LaLiga FC Pro 2024 - Cup,5 : 3,Navarrete
dsaanchez : Matches,2024-03-03,18:40 UTC,A1S-Tier,LaLiga FC Pro 2024 - Regular Season,2 : 3,JRA
dsaanchez : Matches,2024-02-18,19:20 UTC,A1S-Tier,LaLiga FC Pro 2024 - Regular Season,6 : 4,Luisi
dsaanchez : Matches,2024-02-18,18:30 UTC,A1S-Tier,LaLiga FC Pro 2024 - Regular Season,1 : 6,Ranerista
dsaanchez : Matches,2023-12-19,21:45 UTC,A5D-Tier,Wicked Wednesday Open #2,2 : 6,Godwin_L2_R2
dsaanchez : Matches,2023-12-19,21:00 UTC,A5D-Tier,Wicked Wednesday Open #2,5 : 2,Faucheur
dsaanchez : Matches,2023-12-17,12:00 UTC,A2A-Tier,FC Pro 24 Open - Regional Cups December: Europe West,4 : 9,AdriCifuentes
dsaanchez : Matches,2023-11-12,19:00 UTC,A1S-Tier,FC Pro 24 Open - Global Qualifier: Playoffs,3 : 6,BerkayLion
dsaanchez : Matches,2023-11-12,18:00 UTC,A1S-Tier,FC Pro 24 Open - Global Qualifier: Playoffs,2 : 4,cameronrock2307
dsaanchez : Matches,2023-11-10,21:45 UTC,A1S-Tier,FC Pro 24 Open - Global Qualifier: Swiss Stage,4 : 8,Cowen
dsaanchez : Matches,2023-11-10,20:30 UTC,A1S-Tier,FC Pro 24 Open - Global Qualifier: Swiss Stage,6 : 0,Ollelito
dsaanchez : Matches,2023-11-10,19:30 UTC,A1S-Tier,FC Pro 24 Open - Global Qualifier: Swiss Stage,4 : 3,BerkayLion
dsaanchez : Matches,2023-11-10,18:00 UTC,A1S-Tier,FC Pro 24 Open - Global Qualifier: Swiss Stage,3 : 3,Lukas_official11
dsaanchez : Matches,2023-11-10,17:00 UTC,A1S-Tier,FC Pro 24 Open - Global Qualifier: Swiss Stage,5 : 4,Yuval
dsaanchez : Matches,2023-10-22,16:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,5 : 4,Yago
dsaanchez : Matches,2023-10-22,15:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,8 : 5,Tom
dsaanchez : Matches,2023-10-22,13:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,2 : 8,AdriCifuentes
dsaanchez : Matches,2023-10-22,12:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,8 : 7,TiagoAraujo10
dsaanchez : Matches,2023-10-22,11:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,11 : 4,BrommeyJC
dsaanchez : Matches,2023-10-21,17:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,5 : 2,Rauni
dsaanchez : Matches,2023-10-21,15:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,6 : 2,Yenthe
dsaanchez : Matches,2023-10-21,14:00 UTC,A1S-Tier,FC Pro 24 Open - Regional Qualifiers: Europe West,5 : 2,Stokes
dsaanchez : Matches,2023-10-17,18:00 UTC,A5D-Tier,FC Pro Cup #3,0 : 1,Ustun
dsaanchez : Matches,2023-09-28,20:40 UTC,A5D-Tier,FC Pro Cup #1,0 : 1,ChrisdeBoer
dsaanchez : Matches,2023-09-28,20:15 UTC,A5D-Tier,FC Pro Cup #1,1 : 0,Bouwe
dsaanchez : Matches,2023-06-13,13:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,5 : 6,Riptorek
dsaanchez : Matches,2023-06-13,12:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,1 : 0,MrWeLLy
dsaanchez : Matches,2023-06-13,11:00 UTC,A1S-Tier,FIFA 23 Global Series - Europe Play-ins: Group Stage,2 : 6,Assault_il
